HS,CN,__index_level_0__,label,score
mujeres velo sometidas obligadas llevar pañuelo cabeza,favor generalice todas mujeres velo esencialmente mujeres diferentes,243,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,sorprende velo musulmán velo existe religiones,244,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,sometidas dios hombre,245,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,mujer velo libre disponer cuerpo mejor parezca,246,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,mayoría mujeres velo optaron llevar velo plena conciencia acuerdo principios religiosos,247,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,mujeres velo sujetas dictados moda deseo hombres,248,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,mujeres velo sometidas solo señor creador todas cosas,249,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,mujeres velo libres cubrirse ser objeto sexual,250,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,muchas mujeres velo mayores toman decisión deseos maridos familias,251,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,francia existe ningún requisito mujeres usen pañuelo elección personal sumisión obligación práctica religiosa permite vivir fe paz,252,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,mujeres religiones cubren velo nadie tratado sometido,253,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,mujeres sumisas bien aquellas someten redes prostitución objetos sexuales,254,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,solo práctica religiosa elección personal,255,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,convicción religiosa,256,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,deber islam,257,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,libres hacerlo,258,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,elección personal,259,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,intolerante ignorante,260,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,elección libres usarlos,261,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,sujetos dios llevan velos libremente,262,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,déjalas paz hermosas brillantes libres llevar velo todas cuidan libres respetar leyes,263,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,mujeres velo francia perseguidas especialmente discriminadas debido velos,264,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,hablando religiosidad mujeres lugares sirve,265,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,monjas,266,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,número creciendo así deben encantadas,267,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,solteras,268,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,apoya derecho,269,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,mejor preguntarles,270,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,sumisión manifiesta vestido tan fácil encontrar perpetradores principio,271,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,usar velo opción mayoría mujeres,272,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,hacen quieren diciendo mentiras podría llevarte corte difamación,273,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,sujetos nadie dios,274,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,usan velo libres usarlo,275,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,secularismo permite,276,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,caso,277,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,si quieren tener cosas acuerdo religión,278,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,sujetas creador,279,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,caso cómo explicas mujeres velo emprendedoras conoces emprendedores sumisos emprendedor definición independiente,280,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,crees tal vez posible use velo quiere,281,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,crees mujeres ven obligadas llevar ropa sexy voluntad ropa tal corte aquel color,282,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,personalmente alrededor todas mujeres conozco usan velo hacen alma conciencia tomado tiempo discutir respetuosamente prejuicios mujer lleva velo,283,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,si sabes pasando cabeza mujer posible inconscientemente tomes demasiado mel gibson película quieren mujeres,284,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,débiles reducen prejuicios,285,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,falta conocimiento mujeres musulmanas,286,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,libres usarlo,287,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,conozco ninguna mujer velada obligación,288,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,fe impone,289,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,deberíamos preguntar propias mujeres casi nunca preguntamos,290,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,gran mayoría elección personal,291,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,si así eligen puede negar derechos humanos garantizan libertad culto,292,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,sujeto quién cualquier mujer libres vestirse plazca,293,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,basa declaración opresión humana preguntémosles trata actuemos si necesario,294,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,cliché islamófobo,295,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,mentira,296,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,insulto libertad conciencia mujeres musulmanas,297,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,intento manipular opinión pública,298,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,hablas saber,299,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,personas nadie obligó usarlo dicho lamentablemente países regímenes autoritarios mujeres libertad elegir irán arabia saudita pueden ser verbalizadas prohibidas haber decidido elegir mismas cómo vestirse mujeres optan velo francia someten mismo tipo tratamiento,300,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,vale interesen aquellas mujeres velo mente cabeza,301,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,mujeres minifalda sujetos obligados llevar minifaldas,302,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,libre vestirse quiera,303,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,vivimos país secular,304,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,tercero odio,305,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,acto amor obediencia allah,306,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,elección mantener modestia privado,307,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,mujer velo cualquier ser humano libre proteger cuerpo quiera quiere agradar menos seducir poder existir quiere paz conciencia,308,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,mujer velo encuentra miserables cobardes dictatoriales deciden nombre sumisa obligada hacerlo contrario dejarían hablar denunciar mentiras,309,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,preocupa atuendo ver contigo solo trozo tela protege libertad conciencia,310,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,si crees después acosar mujer va ser culpable comprende respeto libertad conciencia,311,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,si pretendes defenderlas dales palabra hables tomes seres inferiores deben someterse pensamiento fuertes ver si realmente sometidas obligadas,312,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,prueba dices,313,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,discutido mujeres velo hacer tales declaraciones,314,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,mujeres velo hacen convicción religiosa coacción conocido además numerosas familias musulmanas mujeres llevan velo,315,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,mujeres velo libres usan pañuelo cabeza elección,316,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,miedo diferencia hace decir,317,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,elección personal prueba monjas,318,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,años nunca encontrado contrario,319,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,mujeres musulmanas estigmatizadas,320,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,tolerancia francia,321,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,todas libres vestirse mejor parezca democracia,323,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,excluir ciudadanos forma someter ciudadanos,324,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,velo pañuelo elección personal libre,325,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,mujeres musulmanas libres pensar actuar libremente,326,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,si realmente existiera sumisión mujeres islámicas opresión estigma medios liberadores,327,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,pensamiento persona irracional,328,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,mujeres libres usar velo según creencias religiosas,329,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,hiciste pregunta reflexión personal,330,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,elección personal toda mujer debe ser libre usar velo,331,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,personas piensan cosas van libertad mujeres,332,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,hombre miedo sabe,333,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,diferencias malo,334,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,sumisión mujer palabras pronunciadas personas educación,335,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,velo libertad mujeres,336,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,país libre libres usar quieran,337,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,obligación religiosa mujer puede optar ponérsela elección solo dios juzgará,338,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,cuerpo mujer velo tesoro tal escondido caja fuerte,339,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,mujer velo sujeta ojos humanos mujer velo libre,340,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,mujer velo libre mirada hombre,341,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,mujer velo refleja recato da valor,342,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,pregúnteles directamente,343,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,libres llevarlo,344,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,mujeres velo igualmente sometidas,345,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,llevar velo someten viven plenamente religión,346,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,obligación elección,347,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,hablas nombre mujeres siquiera haber hablado aunque gran mayoría hace elección forma libertad entiendes asumes sabes mujer velo aparte mito medios comunicación moldeado lobotomizar cerebro cuál repentina locura pseudo causa mujeres hace treinta cuarenta años importaban mujeres invisibles sabían leer escribir ahora encuestado diploma secundaria años repente preocupamos simplifiques sucediendo afganistán aquí francia hazles pregunta libres sujetos ideas contradicción realidad molesta además francia libertad vestir parte valores defiendes,348,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,mujer velo decir cosas,349,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,debemos aprender decir,350,LABEL_1,0.5635587573051453
mujeres velo sometidas obligadas llevar pañuelo cabeza,nunca visto mujer velo siendo invitada programa televisión dar opinión,351,LABEL_1,0.5635587573051453
